date,nav,meta_fund_house,meta_scheme_type,meta_scheme_category,meta_scheme_code,meta_scheme_name,meta_isin_growth,meta_isin_div_reinvestment
07-10-2014,26.13570,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-10-2014,26.42620,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-09-2014,26.50270,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-09-2014,26.35270,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-09-2014,26.19730,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-09-2014,26.04410,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-09-2014,26.32010,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-09-2014,26.48860,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-09-2014,26.85720,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-09-2014,26.94570,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-09-2014,26.74140,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-09-2014,26.30400,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-09-2014,26.28750,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-09-2014,26.93390,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-09-2014,27.02590,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-09-2014,26.95130,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-09-2014,26.69550,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-09-2014,26.71980,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-09-2014,26.67560,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-09-2014,26.36540,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-09-2014,26.32660,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-09-2014,26.29960,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-09-2014,26.11270,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-09-2014,25.85670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-08-2014,25.64270,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-08-2014,25.64230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-08-2014,25.48980,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-08-2014,25.50330,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-08-2014,25.36970,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-08-2014,25.26490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-08-2014,25.11070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-08-2014,25.03090,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-08-2014,24.75530,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-08-2014,24.51980,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-08-2014,24.38640,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-08-2014,24.33870,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-08-2014,24.08080,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-08-2014,23.88910,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-08-2014,24.17820,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-08-2014,24.24790,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-08-2014,24.30070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-08-2014,24.11190,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-08-2014,23.93060,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-07-2014,24.34420,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-07-2014,24.49220,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-07-2014,24.37900,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-07-2014,24.40780,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-07-2014,24.39070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-07-2014,24.33820,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-07-2014,24.41440,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-07-2014,24.32760,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-07-2014,24.26640,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-07-2014,24.22630,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-07-2014,23.90100,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-07-2014,23.60000,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-07-2014,23.20510,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-07-2014,23.23460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-07-2014,23.51460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-07-2014,23.43130,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-07-2014,23.71860,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-07-2014,24.27500,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-07-2014,24.29670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-07-2014,24.19790,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-07-2014,24.01600,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-07-2014,23.65440,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-06-2014,23.40510,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-06-2014,23.05600,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-06-2014,22.85920,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-06-2014,22.86440,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-06-2014,22.86800,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-06-2014,22.73500,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-06-2014,22.71200,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-06-2014,22.84130,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-06-2014,22.95730,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-06-2014,22.96200,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-06-2014,22.65190,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-06-2014,22.65720,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-06-2014,22.91220,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-06-2014,22.75280,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-06-2014,22.93650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-06-2014,22.74650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-06-2014,22.53200,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-06-2014,22.31830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-06-2014,22.20000,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-06-2014,22.10670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-06-2014,21.93870,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-05-2014,21.58670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-05-2014,21.44300,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-05-2014,21.56620,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-05-2014,21.58160,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-05-2014,21.52440,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-05-2014,21.63340,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-05-2014,21.47460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-05-2014,21.24380,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-05-2014,21.13220,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-05-2014,20.99730,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-05-2014,20.68920,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-05-2014,20.49440,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-05-2014,20.47530,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-05-2014,20.55300,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-05-2014,20.42040,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-05-2014,20.09940,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-05-2014,19.70600,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-05-2014,19.63960,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-05-2014,19.66230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-05-2014,19.61500,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-05-2014,19.60010,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-04-2014,19.57690,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-04-2014,19.65880,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-04-2014,19.75650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-04-2014,19.68630,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-04-2014,19.85230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-04-2014,19.67410,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-04-2014,19.58910,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-04-2014,19.43830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-04-2014,19.22660,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-04-2014,19.43040,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-04-2014,19.46650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-04-2014,19.50230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-04-2014,19.47870,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-04-2014,19.22700,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-04-2014,19.22740,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-04-2014,19.33310,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-04-2014,19.35110,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-04-2014,19.28090,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-03-2014,19.41920,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-03-2014,19.30060,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-03-2014,19.17140,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-03-2014,19.13210,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-03-2014,19.15590,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-03-2014,19.05590,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-03-2014,18.82670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-03-2014,18.80540,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-03-2014,18.84260,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-03-2014,18.79050,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-03-2014,18.66360,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-03-2014,18.63540,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-03-2014,18.65350,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-03-2014,18.54570,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
